Fichero De Datos De SpectraSuite
++++++++++++++++++++++++++++++++++++
Fecha: Tue Jun 28 11:21:40 CLT 2016
Usuario: Paulina Naranjo
Presente Oscuro Del Espectro: No
La Referencia de Presente Del Espectro De: No
Muestreados de los componentes de Número de espectros: 1
Espectrómetros: HR4C471
Tiempo de integración (usec): 700000 (HR4C471)
Promedio de Espectros Hechos un: 2 (HR4C471)
El Alisar Del Furgón: 3 (HR4C471)
Párrafo de de Corregir del la del del de Eléctrica del obscuridad: No (HR4C471)
Estrobo/Lámpara Permitido: No (HR4C471)
Correct for Detector Non-linearity: No (HR4C471)
Párrafo de de Corregir del la del del de Externa del luz: No (HR4C471)
Procesado del espectro de Número de pixeles en: 3648
>>>>> Comienza Data<<<<< Espectral Procesado Del EL
420.34	1231.21
420.60	1240.64
420.86	1247.79
421.12	1269.71
421.39	1229.93
421.65	1250.71
421.91	1259.71
422.17	1281.64
422.43	1259.14
422.70	1273.21
422.96	1271.79
423.22	1292.79
423.48	1265.14
423.74	1280.14
424.00	1266.07
424.27	1282.14
424.53	1251.00
424.79	1282.14
425.05	1278.93
425.31	1282.36
425.58	1247.79
425.84	1279.00
426.10	1273.86
426.36	1286.14
426.62	1241.71
426.88	1259.50
427.15	1267.86
427.41	1286.36
427.67	1241.50
427.93	1272.57
428.19	1271.93
428.45	1286.93
428.72	1263.86
428.98	1290.36
429.24	1291.79
429.50	1314.36
429.76	1286.21
430.02	1314.07
430.28	1313.07
430.55	1327.43
430.81	1298.64
431.07	1317.50
431.33	1309.79
431.59	1307.21
431.85	1263.29
432.12	1289.71
432.38	1272.57
432.64	1256.07
432.90	1213.43
433.16	1236.07
433.42	1244.43
433.68	1267.71
433.95	1233.64
434.21	1269.21
434.47	1294.64
434.73	1315.50
434.99	1290.36
435.25	1319.14
435.51	1304.71
435.78	1313.79
436.04	1272.07
436.30	1283.36
436.56	1290.43
436.82	1292.00
437.08	1232.71
437.34	1241.21
437.60	1240.50
437.87	1266.00
438.13	1226.00
438.39	1234.21
438.65	1231.43
438.91	1239.79
439.17	1215.50
439.43	1237.86
439.70	1232.93
439.96	1252.57
440.22	1213.14
440.48	1235.93
440.74	1247.29
441.00	1257.14
441.26	1214.50
441.52	1228.21
441.78	1231.43
442.05	1255.93
442.31	1220.93
442.57	1234.50
442.83	1246.50
443.09	1267.29
443.35	1237.57
443.61	1258.29
443.87	1262.50
444.14	1281.36
444.40	1252.43
444.66	1266.43
444.92	1262.21
445.18	1262.07
445.44	1225.00
445.70	1232.79
445.96	1225.07
446.22	1239.86
446.48	1216.14
446.75	1239.43
447.01	1258.36
447.27	1291.36
447.53	1273.79
447.79	1294.00
448.05	1285.79
448.31	1282.71
448.57	1245.21
448.83	1260.14
449.09	1245.79
449.36	1248.79
449.62	1228.21
449.88	1266.50
450.14	1282.29
450.40	1291.07
450.66	1245.29
450.92	1252.64
451.18	1261.21
451.44	1260.57
451.70	1227.00
451.96	1254.50
452.22	1266.43
452.49	1274.57
452.75	1240.43
453.01	1257.14
453.27	1273.71
453.53	1288.86
453.79	1256.00
454.05	1276.64
454.31	1277.57
454.57	1285.07
454.83	1246.57
455.09	1263.64
455.35	1250.29
455.61	1241.57
455.88	1194.21
456.14	1218.50
456.40	1224.57
456.66	1227.07
456.92	1180.86
457.18	1213.00
457.44	1226.14
457.70	1246.93
457.96	1219.93
458.22	1253.07
458.48	1269.14
458.74	1295.00
459.00	1250.79
459.26	1262.86
459.52	1257.93
459.78	1281.14
460.05	1245.71
460.31	1259.07
460.57	1246.43
460.83	1254.21
461.09	1212.57
461.35	1230.07
461.61	1220.50
461.87	1227.36
462.13	1195.71
462.39	1222.14
462.65	1237.14
462.91	1256.50
463.17	1231.00
463.43	1246.79
463.69	1234.07
463.95	1236.36
464.21	1203.79
464.47	1221.93
464.73	1241.36
464.99	1260.00
465.25	1229.36
465.51	1264.86
465.77	1272.50
466.04	1283.43
466.30	1256.00
466.56	1268.14
466.82	1266.29
467.08	1263.86
467.34	1222.00
467.60	1247.21
467.86	1254.79
468.12	1257.57
468.38	1222.79
468.64	1228.07
468.90	1241.14
469.16	1265.07
469.42	1226.50
469.68	1231.64
469.94	1238.50
470.20	1258.79
470.46	1254.36
470.72	1272.29
470.98	1262.29
471.24	1277.86
471.50	1245.64
471.76	1248.00
472.02	1225.21
472.28	1212.86
472.54	1175.07
472.80	1199.50
473.06	1198.71
473.32	1214.93
473.58	1189.86
473.84	1212.64
474.10	1208.00
474.36	1212.79
474.62	1176.50
474.88	1199.86
475.14	1213.79
475.40	1233.86
475.66	1211.21
475.92	1245.43
476.18	1264.86
476.44	1272.21
476.70	1236.71
476.96	1250.00
477.22	1246.36
477.48	1241.07
477.74	1202.43
478.00	1215.21
478.26	1225.00
478.52	1234.21
478.78	1210.79
479.04	1243.21
479.30	1260.86
479.56	1268.29
479.82	1235.57
480.08	1263.71
480.34	1269.50
480.60	1264.50
480.86	1227.00
481.12	1246.71
481.38	1268.79
481.64	1293.00
481.90	1246.57
482.16	1243.71
482.42	1232.50
482.68	1220.14
482.94	1188.71
483.20	1206.29
483.46	1208.93
483.72	1224.57
483.98	1208.07
484.24	1246.36
484.50	1285.14
484.76	1321.57
485.02	1284.93
485.28	1303.79
485.54	1306.93
485.80	1324.21
486.05	1291.86
486.31	1294.64
486.57	1276.43
486.83	1288.50
487.09	1248.14
487.35	1270.50
487.61	1270.07
487.87	1284.07
488.13	1240.21
488.39	1250.43
488.65	1252.79
488.91	1279.36
489.17	1248.71
489.43	1262.14
489.69	1260.21
489.95	1272.86
490.21	1240.43
490.47	1255.79
490.73	1248.00
490.99	1254.21
491.25	1227.57
491.51	1247.07
491.76	1252.93
492.02	1265.57
492.28	1234.14
492.54	1250.57
492.80	1273.71
493.06	1309.93
493.32	1278.64
493.58	1310.57
493.84	1315.07
494.10	1318.29
494.36	1284.50
494.62	1291.43
494.88	1274.86
495.14	1283.43
495.40	1237.64
495.66	1256.29
495.91	1264.36
496.17	1264.29
496.43	1229.07
496.69	1245.00
496.95	1244.43
497.21	1249.64
497.47	1218.50
497.73	1236.93
497.99	1247.36
498.25	1251.79
498.51	1216.57
498.77	1239.93
499.03	1259.50
499.29	1255.86
499.54	1216.64
499.80	1231.07
500.06	1241.71
500.32	1255.43
500.58	1228.00
500.84	1242.43
501.10	1255.79
501.36	1267.36
501.62	1239.14
501.88	1257.43
502.14	1256.79
502.39	1258.36
502.65	1225.79
502.91	1247.43
503.17	1250.64
503.43	1249.36
503.69	1206.64
503.95	1221.71
504.21	1223.93
504.47	1229.64
504.73	1200.86
504.99	1223.43
505.24	1233.43
505.50	1240.36
505.76	1208.79
506.02	1235.64
506.28	1241.14
506.54	1243.29
506.80	1202.36
507.06	1223.00
507.32	1241.71
507.57	1258.43
507.83	1229.86
508.09	1265.79
508.35	1273.00
508.61	1284.07
508.87	1253.00
509.13	1267.43
509.39	1268.50
509.65	1258.86
509.90	1208.00
510.16	1224.00
510.42	1221.36
510.68	1218.64
510.94	1172.29
511.20	1190.57
511.46	1213.29
511.72	1230.43
511.97	1191.14
512.23	1224.50
512.49	1242.57
512.75	1268.14
513.01	1240.79
513.27	1251.71
513.53	1248.50
513.79	1265.36
514.04	1227.36
514.30	1239.36
514.56	1226.50
514.82	1234.29
515.08	1201.86
515.34	1217.79
515.60	1235.93
515.85	1256.86
516.11	1233.93
516.37	1265.50
516.63	1261.29
516.89	1286.71
517.15	1262.29
517.41	1265.43
517.66	1264.79
517.92	1282.79
518.18	1249.93
518.44	1273.86
518.70	1268.64
518.96	1261.14
519.22	1228.71
519.47	1247.86
519.73	1249.21
519.99	1262.00
520.25	1234.71
520.51	1254.43
520.77	1269.57
521.02	1278.71
521.28	1246.36
521.54	1262.86
521.80	1264.79
522.06	1267.93
522.32	1235.79
522.58	1264.50
522.83	1274.00
523.09	1288.64
523.35	1248.36
523.61	1258.86
523.87	1263.14
524.13	1259.36
524.38	1221.50
524.64	1244.14
524.90	1243.79
525.16	1260.71
525.42	1242.07
525.67	1262.00
525.93	1275.57
526.19	1282.50
526.45	1254.14
526.71	1271.43
526.97	1284.50
527.22	1284.93
527.48	1257.00
527.74	1282.07
528.00	1285.64
528.26	1288.36
528.52	1250.93
528.77	1265.71
529.03	1267.57
529.29	1254.93
529.55	1219.93
529.81	1250.71
530.06	1255.29
530.32	1270.43
530.58	1231.86
530.84	1254.64
